PUBLISHER_ID,TYPE_OF_PUBLISHER,PUBLISHER_NAME,ADDRESS1,ADDRESS2,ADDRESS3,CITY,REGION,PROVINCE,POS_CODE,PHONE1,PHONE2,PHONE3,FAX,EMAIL,CONTACT_PERSON,CONTACT_NO,COLLECTION_PER_YEAR,NOTE,IS_ACTIVE,CREATE_DATE_x,CREATE_BY,UPDATE_DATE,CREATE_TERMINAL,UPDATE_BY,UPDATE_TERMINAL,PUBLISHER_GROUP_ID,PUBLISHER_ORG_ID,PUBLISHER_ISBN_ID,admin_phone,PUBLISHER_GROUP_NAME
6796,Pemerintah,Fakultas Pertanian Universitas Sebelas Maret,"Jalan Ir. Sutami No.36A, Jebres, Surakarta, Kota Surakarta","Jl. Ir. Sutami 36 A, Kentingan, Jebres, Surakarta",Surakarta, Surakarta,D.12,D.12-Jawa Tengah,57126,+62 271 637457,,,,pertanian@uns.ac.id,,,,,0,2017-07-13,,2020-12-04,,,,241.0,,512000116,271663961,Universitas Sebelas Maret
8778,Pemerintah,Kelompok Studi Biodiversitas FMIPA UNS,"Jebres, Kota Surakarta, Jawa Tengah 57126",Jl. Ir. Sutami No. 36 A,Surakarta,Solo,D.12,D.12-Jawa Tengah,57126,(0271) 669376,,,,ksbiodiv@gmail.com,,,,,0,2018-03-06,,2020-12-04,,,,241.0,,1116000130,(+62) 81378946977,Universitas Sebelas Maret
7796,Swasta,Aksarra Sinergi Media,Jl. Kihajar Dewantoro po box 111 Klaten,,SURAKARTA,Surakarta,D.12,D.12-Jawa Tengah,57143,,,,,"intanpariwara1984@gmail.com, aksarra@yahoo.com",,,,,1,2017-08-24,,2020-12-04,,,,1077.0,,712000245,(0272)322441,Intan Pariwara
9675,Swasta,Politeknik Kesehatan Kemenkes Semarang,"Jl. Tirto Agung Pedalangan, Banyuamik",,SEMARANG,Semarang,D.12,D.12-Jawa Tengah,50268,(024)7477208,,,,perpustakaanpoltekkessmg@yahoo.com,,,,,0,2018-08-07,,2020-12-04,,,,433.0,,1116000018,(024)7477208,Kementerian Kesehatan Republik Indonesia (Kemenkes)
8589,Pemerintah,Program Pascasarjana IAIN Purwokerto,"Jl. Jend. A. Yani, No. 40A, Purwokerto",Jl. Jend. A. Yani No. 40 A,Purwokerto,Purwokerto,D.12,D.12-Jawa Tengah,53126,0281 535624,,,0281 636553,pps.iainpurwokerto@gmail.com,,,,,0,2018-03-09,,2020-12-04,,,,1862.0,,1216000067,(+62) 281635624,IAIN Purwokerto
8665,Pemerintah,Jurusan Ilmu Administrasi Negara FISIP UNSOED,"Jl. HR. Boenyamin No. 708, Grendeng, Purwokerto Utara, Kab. Banyumas, Jawa Tengah","Jl. HR Boenyamin No.708, Grendeng, Purwokerto Utara, Kabupaten Banyumas, Jawa Tengah",Purwokerto,Purwokerto,D.12,D.12-Jawa Tengah,53122,,,,,wahyupwt@yahoo.com,,,,,0,,,2020-12-04,,,,186.0,,1117000035,(+62) 281628034,Universitas Jenderal Soedirman
5468,Swasta,Born Win's Publishing,"Perum Griya Karya Sonorejo, Blok G No. 1 - Sonorejo-Sukoharjo",,SUKOHARJO,Sukoharjo,D.12,D.12-Jawa Tengah,57551,85647170005,,,,bornwin@yahoo.com,,,,,0,2016-11-08,,2020-12-04,,,,1482.0,1.0,312000253,(+62) 82226633717,Born Win's Publishing
4467,Swasta,Unnes Press,Jl. Kelud Raya No. 2 Semarang 50232 ,,SEMARANG,Semarang ,D.12,D.12-Jawa Tengah,50232,(024) 8415032,,,,unnespress@gmail.com,,,,,0,2016-06-20,,2020-12-04,,,,1283.0,,713000130,62248415032,Unnes Press
8214,Swasta,UPT Penerbitan Universitas PGRI Semarang Press,Balairung Lantai 2 Universitas Pgri Semarang,,SEMARANG,Semarang,D.12,D.12-Jawa Tengah,50125,,,,,upgrispress@gmail.com,,,,,0,2018-04-05,,2020-12-04,,,,1529.0,,912000189,85640369110,Universitas PGRI Semarang
7548,Pemerintah,FMIPA Universitas Negeri Semarang,Universitas Negeri Semarang Gd. D5 Lt.1 Kampus Sekaran,,SEMARANG,Semarang,D.12,D.12-Jawa Tengah,50229,,,,,mipa@unnes.ac.id,,,,,0,2017-07-26,,2020-12-04,,,,214.0,,712000006,81325501075,Universitas Negeri Semarang
3045,Pemerintah,Badan Penerbit UNM,"Jl. Landak Baru No.160, Banta-Bantaeng, Kec. Makassar",,MAKASSAR,Makassar,D.21,D.21-Sulawesi Selatan,90222,411855199,,,,info@unm.ac.id,,,,,0,2015-12-08,,2020-12-04,,,,925.0,2.0,412000058,(0411)855-199,Badan Penerbit UNM
3278,Pemerintah,Balai Penelitian Tanaman Serealia,Jl. Dr. Ratulangi No. 274 Kotak Pos 173 Maros,Jl. Dr. Ratulangi 274,Maros,Maros,D.21,D.21-Sulawesi Selatan,90514, 0411 - 318148,371529,, 0411 - 371961,acchmad@yahoo.com,,,,,0,2016-01-26,,2020-12-04,,,,341.0,,612000251,"62-411 371529, 371016",Kementerian Pertanian RI
11106,Pemerintah,Ficus Press,"Jl. Perintis Kemerdekaan KM. 10, Makassar",,MAKASSAR,Makassar,D.21,D.21-Sulawesi Selatan,90245,,,,,ficuspress.unhas@gmail.com,,,,,0,2019-05-06,,2020-12-04,,,,708.0,,1218000021,(+62) 82187974921,Universitas Hasanuddin
1023,Swasta,Imam Bonjol Press,"Jl. Prof. mahmud Yuus Lubuk Lintah, Padang",,PADANG,Sumatera Barat,D.03,D.03-Sumatera Barat,25153,(0751) 24435,,,(0751) 20923,ib_press@yahoo.co.id,,,,,0,2015-04-17,,2020-12-04,,,,374.0,1.0,1113000109,(+62) 75124435,Imam Bonjol Press
1254,Pemerintah,Minangkabau Press,"Fakultas Ilmu Budaya Universitas Andalas, Kampus Limau Manis, Padang",,PADANG,Padang,D.03,D.03-Sumatera Barat,25136,85263903352,,,,minangkabau_press@yahoo.com,Bahren,85263903352,,,1,2015-04-24,,2020-12-04,,,,443.0,2.0,1018000132,(+62) 85263903352,Minangkabau Press
1801,Swasta,Lembaga Kekerabatan Datuk Soda,Jl. Enim 4 Pakjo Palembang,jl. Enim 4 Pakjo Palembang 30137,Palembang,,D.03,D.03-Sumatera Barat,30137,,,,,abrahamilyas@nagari.or.id,,,,,0,2015-06-30,,2020-12-04,,,,599.0,2.0,814000115,8127802077,Lembaga Kekerabatan Datuk Soda
10894,Pemerintah,Fakultas Peternakan Universitas Andalas,Padang,Kampus Limau Manis,Padang,Padang,D.03,D.03-Sumatera Barat,25163,,,,,faterna@unand.ac.id,,,,,0,2019-03-19,,2020-12-04,,,,704.0,,112000926,(0751)71464,Universitas Andalas
1025,Swasta,Indepth Publishing,,Jl. Perintis Kemerdekaan No. 87 Tanjungkarang Timur,Bandar Lampung,,D.08,D.08-Lampung,,,,,,,,,,,0,2015-04-27,,2020-12-04,,,,375.0,1.0,612000240,81279604790,Indepth Publishing
1840,Pemerintah,Kantor Bahasa Provinsi Lampung,"Jalan Beringin II Nomor 40 Kompleks Gubernuran, Telukbetung","Jalan Beringin II No. 40 Kompleks Gubernuran, Telukbetung
",Bandar Lampung,Bandar Lampung,D.08,D.08-Lampung,35222,0721-486406,0721-486407,0721-480705,0721-486407,redaksikelasa@gmail.com,,,,,0,2015-07-02,,2020-12-04,,,,318.0,,1014000115,721486408,Kementerian Pendidikan dan Kebudayaan
10257,Pemerintah,Pusat Kajian Konstitusi dan Peraturan Perundang-undangan FH UNILA,"Jl. Prof.Dr. Ir. Soemantri Brojonegoro No. 1, Lampung","Jl. Soemantri Brodjonegoro No 1, Gedong Meneng",Bandar Lampung,Lampung,D.08,D.08-Lampung,35145,0721 709911,,,0721 704623,pkkpuufhunila@gmail.com,,,,,0,2019-01-16,,2020-12-04,,,,1487.0,,413000064,62721701609,Universitas Lampung
981,Swasta,Kantor Perwakilan Bank Indonesia Provinsi Kalimantan Timur,Jl. Gajah Mada No. 1 Samarinda ,Jl. Gajah Mada no. 1 ,Samarinda,Samarinda,D.19,D.19-Kalimantan Timur,75122,0541- 741022,0541- 741023,,,,,,,,1,2015-04-15,,2020-12-04,,,,86.0,1.0,514000135,62541 741022,Bank Indonesia
1977,Swasta,KP Books,Jalan Soekarno Hatta Km 3.5 Balikpapan,Kompleks Mahakam Square Jalan Untung Suropati Blok B No. 5A Sungai Kunjang Samarinda,Samarinda,Balikpapan,D.19,D.19-Kalimantan Timur,75125,0542-735359,0542-732158,,,,,,,,0,2015-07-31,,2020-12-04,,,,683.0,2.0,312000238,(+62) 816205637,KP Books
5953,Swasta,LPPM Unikarta Press,"Gd Lembaga Penelitian dan Pengabdian Kepada Masyarakat (LPPM) Universitas Kutai Kartanegara, Jl. Gunung Kombeng, No 27, Tenggarong",,KUTAI,Tenggarong,D.19,D.19-Kalimantan Timur,75512,0541 661822,,,,lemlitunikarta@yahoo.co.id,,,,,0,2017-01-20,,2020-12-04,,,,1501.0,,1116000051,(+62) 541661822,Universitas Kutai Kartanegara
1120,Swasta,Balai Penelitian Pertanian Lahan Rawa,"Jl. Kebun Karet, Loktabat, Banjarbaru",,BANJAR,Banjarbaru,D.17,D.17-Kalimantan Selatan,31,0511-4772534,,,0511-4772534,balittra@telkom.net,,,,,0,2015-04-21,,2020-12-04,,,,399.0,,121000033,81351399773,Balai Penelitian Pertanian Lahan Rawa
1697,Pemerintah,Antasari Press,"Jl. A. Yani KM. 4,5 Kebun Bunga Kec. Banjarmasin Timur ",,BANJARMASIN,Banjaramasin,D.17,D.17-Kalimantan Selatan,70235,0511-3252829,,,, penerbitantasaripress@gmail.com,,,,,0,,,2021-02-15,,198406302019022016,192.168.10.29,561.0,2.0,412000171,(0511)6773141,IAIN Antasari Press
4524,Swasta,Universitas Muhammadiyah Banjarmasin,Banjarmasin,Jl. S. parman Komp. Rumah Sakit Islam (RSIB) ,Banjarmasin,Banjarmasin,D.17,D.17-Kalimantan Selatan,70115,,,,,,,,,,0,2016-07-15,,2020-12-04,,,,1301.0,2.0,416000132,62511 3363002,Universitas Muhammadiyah Banjarmasin
16853,Swasta,Ahbab Pustaka,Jl. Pangeran Antasari Gg. 10 Harapan Rt 003/001 Kel. Pekapuran Raya,,BANJARMASIN,Banjarmasin,D.17,D.17-Kalimantan Selatan,70234,81522849787,,,,ahbabpustaka@gmail.com,,,,,0,2020-08-31,,2020-12-04,,,,2561.0,,720000079,(+62) 81545429650,Ahbab Pustaka
13879,Swasta,LPPM Universitas Putera Batam,"English Department Putera Batam University, Jl. R. Soeprapto-Tembesi-Batam, Prov Kepulauan Riau","Jl. R. Soeprapto, Tembesi, Batam",Batam,Batam,D.29,D.29-Kepulauan Riau,29439,0778 7001000,,,,jurnalbasis@gmail.com,,,,,0,,,2020-12-04,,,,1441.0,,818000083,(+62) 82391287111,Universitas Putera Batam
2069,Swasta,Planet Pink,Jln. P. Irian Jaya   Poso Kota,Jl. P. Irian Jaya,Poso,Poso,D.23,D.23-Sulawesi Tengah,94619,,,,,thyva_85@yahoo.com,,,,,0,2015-08-07,,2020-12-04,,,,716.0,1.0,712000257,(+62) 81341515310,Planet Pink
2753,Pemerintah,UNIB Press,Kampus B LPPM Universitas Bengkulu  Jl. W.R. Supratman Kandang Limun Bengkulu 38371,,BENGKULU,Bengkulu,D.06,D.06-Bengkulu,38371,,,,,lppm@unib.ac.id,,,,,0,,,2020-12-23,,198801182019022016,192.168.17.169,861.0,2.0,812000062,736342584,UNIB Press
2819,Pemerintah,Badan Pengelola Lingkungan Hidup Provinsi Papua,"Jl. raya Kotaraja, Ktr. Dinas Otonom Gedung B.  Lt. I  Jayapura",Kantor Dinas Otonomi Gedung B Latani Jl. Raya Abepura ,Papua,Jayapura,D.26,D.26-Papua,,,,,,,,,,,0,2015-11-03,,2020-12-04,,,,876.0,2.0,1214000004,0976 587694,Badan Pengelola Lingkungan Hidup Provinsi Papua
4618,Swasta,Yayasan Pengembangan Kesehatan Masyarakat (YPKM) Papua,"Jl. Ifaar no. 5 Abepura, Jayapura",Jl. Durian No. 3 Polimak IV,Jayapura,Jayapura,D.26,D.26-Papua,,(0967) 588284,,,,ypkm_papua@yahoo.com,,,,,0,2016-07-26,,2020-12-04,,,,1307.0,2.0,413000197,62 967 532239,Yayasan Pengembangan Kesehatan Masyarakat (YPKM) Papua
2980,Swasta,Komunika,Jl. Kendari Permai YI / 18 Kendari,,KENDARI,Kendari,D.22,D.22-Sulawesi Tenggara,93213,(0401) 3196815,,,,fri@journalist.com,,,,,0,2015-11-27,,2020-12-04,,,,917.0,1.0,512000291,62811487008,Komunika
7407,Pemerintah,Lembaga Pengembangan Sistem Informasi Universitas Halu Oleo,Gedung Rektoral Lt. 2,JL. HAE Mokodompit No. 1,Kendari,Kendari,D.22,D.22-Sulawesi Tenggara,93232,,,,,,,,,,0,,,2020-12-04,,,,765.0,,417000033,8114092584,Universitas Halu Oleo
