id,organization_id,province_id,city_id,district_id,village_id,photo,contact,fax,name,name_change,phone,website,address,postal_code,type,system_type,code_system,birth_certificate,statement_letter,status,created_at,updated_at,deleted_at,Golongan
1986,,35.0,3506.0,3506191.0,3506191007.0,,Ahmad Ikhwan Susilo,,GELARAN BUKU JAMBU DAAR EL FIKR,,(+62) 81336596201,,Gelaran Buku Jambu Daar El Fikr Masjid 429 Desa Jambu Kecamatan Kayen Kidul,,1.0,isbn,412000151.0,,,2,2021-03-10 22:20:58,2021-03-10 22:21:28,,2
1987,,33.0,3315.0,3315130.0,3315130011.0,,Agung Setyawan,,YAYASAN CITRA DHARMA CINDEKIA,,(+62) 85727414761,,"Bantengmati RT 04 RW 05, Ds. Karanganyar, Kec. Purwodadi",,1.0,isbn,620000002.0,,,2,2021-03-11 08:08:52,2021-03-11 08:09:46,,2
1988,,35.0,3506.0,3506201.0,3506201012.0,,"Lina Rihatul Hima, S.si, M.pd.",,CV. PRIMA PUTRA PRATAMA,,62354 688958,,Kartini No.4 Sumberdoko,,1.0,isbn,1016000011.0,,,2,2021-03-13 08:08:45,2021-03-13 08:31:10,,1
1989,,63.0,6308.0,6308070.0,6308070007.0,,"H. Hasan, MA.Hum",,STIQ AMUNTAI PRESS,,8115132300,,STIQ Amuntai Jl Rakha Pakapuran,,1.0,isbn,919000028.0,,,2,2021-03-15 11:01:55,2021-03-15 11:02:39,,2
1990,,,,,,,Prof. Dr. Adiwijaya,,PENERBIT TELKOM UNIVERSITY (TEL-U PRESS),,227565929,,"Gd. Bangkit  Bandung Technoplex, Jln. Telekomunikasi 1 Terusan Buah Batu",,1.0,isbn,116000032.0,,,2,2021-03-15 11:25:12,2021-03-16 10:02:46,,2
1991,,35.0,3524.0,3524240.0,3524240007.0,,Badrut Tamam,,YAYASAN ISLAM DARUN NUHAT,,81353312449,,Dusun Petiyin Rt 005/005 Desa Takerharjo Kec. Solokuro Kab. Lamongan Jawa Timur,,1.0,isbn,221000130.0,,,2,2021-03-16 05:44:23,2021-03-16 05:47:34,,2
1992,,34.0,3404.0,3404080.0,3404080001.0,,Ahmad Jauhari,,CV. JIVALOKA MAHACIPTA,,-1563,,"Kadipolo, Sendangtirto, Berbah, Sleman Yogyakarta",,1.0,isbn,120000030.0,,,2,2021-03-17 07:17:29,2021-03-17 07:20:11,,1
1993,,35.0,3520.0,3520080.0,3520080005.0,,Yulianto,,CV. MAHISWARA,,(+62) 895341084331,,Kantor Mahiswara Jl. Sumatra No. 3 Dkh. Pandak Ds. Cepoko Kec. Panekan,,1.0,isbn,620000036.0,,,2,2021-03-17 09:15:49,2021-03-17 09:16:30,,1
1994,,32.0,3276.0,3276020.0,3276020011.0,,Supriyadi,,CV. PENERBIT BUKUPEDIA INDONESIA,,(+62) 8211222958,,Pancoranmas Jl. Stm Mandiri Rt 07/12 No. 113,,1.0,isbn,619000062.0,,,2,2021-03-17 09:51:50,2021-03-17 09:54:20,,1
1995,,,,,,,Dianata Eka Putra,,CV. KREATIF PUBLISHING,,(+62) 81286421943,,"Jl. Budi Mulia Rt 9/7, No:33a ",,1.0,isbn,412000144.0,,,2,2021-03-17 10:04:42,2021-03-17 10:04:42,,1
1996,,,,,,,Djoko Purbowo,,CV. EMEDIA PENERBIT,,(+62) 81298726868,,"Vila Nusa Indah Jl Vila Nusa Indah 5, Blok Sf 1/3, Ciangsana ",,1.0,isbn,619000061.0,,,2,2021-03-17 10:09:57,2021-03-17 10:09:57,,1
1997,,11.0,1171.0,1171021.0,1171021004.0,,Fajriah,,CV. ACEH MOHANDIS,,(+62) 82330666187,,Kantor Cv Aceh Mohandis Teungku Imum Lueng Bata Nomor 59,,1.0,isbn,419000091.0,,,2,2021-03-18 11:31:32,2021-03-18 11:32:50,,1
1998,,11.0,1171.0,1171040.0,1171040014.0,,Muhammad  Sufri,,CV. RUMOH CETAK,,(+62) 8116888292,,Jl. Utama Rukoh,,1.0,isbn,620000042.0,,,2,2021-03-18 11:32:00,2021-03-18 11:32:38,,1
1999,,35.0,3571.0,3571010.0,3571010014.0,,Putri Ramawati,,CV. ANM,,(+62) 81255566897,,Jalan Gunung Agung Rt/rw 07/02 Desa Dermo Kecamatan Mojoroto,,1.0,isbn,319000090.0,,,2,2021-03-19 08:40:52,2021-03-19 08:45:52,,1
2000,,31.0,3171.0,3171080.0,3171080003.0,,Robiatul Munajah,,UNIVERSITAS TRILOGI,,217980011,,"Gedung Rektorat Universitas Trilogi Jl. Kampus Trilogi/STEKPI No. 1, Kalibata",,1.0,isbn,1113000110.0,,,2,2021-03-19 12:13:18,2021-03-19 12:15:09,,2
2001,,34.0,3404.0,3404120.0,3404120005.0,,Sirajudin Hasbi,,CV FANDOM INDONESIA,,(+62) 81904835907,,"Perum Sukoharjo No. A8, Rt/rw 09/16, Dusun Purworejo, Desa Sukoharjo, Kecamatan Ngaglik",,1.0,isbn,518000040.0,,,2,2021-03-19 15:07:41,2021-03-19 15:08:21,,1
2002,,35.0,3517.0,3517130.0,3517130017.0,,Robithotul Ummah,,LPPM UNIVERSITAS KH. A. WAHAB HASBULLAH,,(+62) 81234607447,,Jl. Garuda No. 09 Tambakberas Jombang,,1.0,isbn,1118000093.0,,,2,2021-03-20 08:22:39,2021-03-20 08:27:50,,2
2003,,73.0,7371.0,7371100.0,7371100008.0,,"Faris jumawan, ST. MT.",,FAKULTAS TEKNIK UNIVERSITAS FAJAR MAKASSAR,,85256042211,,Fakultas Teknik Universitas Fajar Makassar Lt 2 Universitas Fajar Jl. Prof.abdurahman Basalamah No 101,,1.0,isbn,218000025.0,,,2,2021-03-20 11:40:12,2021-06-03 16:02:41,,2
2004,,,,,,,"Dr. Dr. Sukshan Djusad, Spog (K)",,DEPARTEMEN OBSTETRI DAN GINEKOLOGI FAKULTAS KEDOKTERAN UNIVERSITAS INDONESIA,,(6221)3148620,,"Gedung A Lt.2, Rsupn Cipto Mangunkusumo Jl. Pangeran Diponegoro No. 71  ",,1.0,isbn,119000101.0,,,2,2021-03-21 10:25:51,2021-03-21 10:25:51,,2
2005,,31.0,3173.0,3173030.0,3173030001.0,,"Dr. Dr. Sukshan Djusad, Spog (K)",,DEPARTEMEN OBSTETRI DAN GINEKOLOGI FAKULTAS KEDOKTERAN UNIVERSITAS INDONESIA,,(6221)3148620,,"Gedung A Lt.2, Rsupn Cipto Mangunkusumo Jl. Pangeran Diponegoro No. 71",,1.0,isbn,119000101.0,,,2,2021-03-21 10:25:51,2021-03-21 10:30:17,,2
2006,,,,,,,Seksi Integrasi Pengolahan dan Diseminasi Statisti,,BPS KABUPATEN BANYUMAS,,281635496,,Gedung BPS Kabupaten Banyumas Jln. Warga Bhakti No. 5,,1.0,isbn,714000373.0,,,2,2021-03-22 13:30:00,2021-03-22 13:32:46,,3
2007,,11.0,1171.0,1171020.0,1171020019.0,,0811-68-2170 - 0811-682171.,,YAYASAN PENA BANDA ACEH,,0811-68-2170,,"PeNA Banda Aceh Jl. Tgk. Chik Ditiro No: 25 Gp. Baro Kec. Baiturrahman, Banda Aceh, Aceh",,1.0,isbn,412000051.0,,,2,2021-03-23 11:36:34,2021-03-23 11:51:39,,2
2008,,63.0,6371.0,6371040.0,6371040004.0,,Heri Susanto,,PROGRAM STUDI PENDIDIKAN SEJARAH FKIP UNIVERSITAS LAMBUNG MANGKURAT,,81349564552,,"Laboratorium Pembelajaran Sejarah, Gedung FKIP Universitas Lambung Mangkurat, Jl. Brigjen H. Hasan Basri, Kayu Tangi, Banjarmasin, Indonesia",,1.0,isbn,316000182.0,,,2,2021-03-24 11:34:00,2021-03-24 11:36:31,,2
2009,,,,,,,81340182091,,BPS KABUPATEN MAMASA,,4282841045,,"Gedung BPS Kabupaten Mamasa Jl. Poros Banggo, Buntu Kasisi, Osango, Mamasa",,1.0,isbn,714000107.0,,,2,2021-03-25 09:04:49,2021-03-25 09:04:49,,3
2010,,76.0,7605.0,7605030.0,7605030023.0,,Deka Nur Amala,,BPS KABUPATEN PASANGKAYU,,85282815941,,Badan Pusat Statistik Kabupaten Pasangkayu Jl. Ir. Soekarno,,1.0,isbn,714000109.0,,,2,2021-03-25 09:05:44,2021-03-25 14:03:00,,3
2011,,,,,,,"Wisman Nainggolan, S.Si., M.Si.",,BPS KABUPATEN MAMUJU,,81342612692,,"Gedung BPS Kabupaten Mamuju Jl. Trans Sulawesi, Lingkungan Timbu Kelurahan Mamunyu",,1.0,isbn,714000108.0,,,2,2021-03-25 09:05:57,2021-03-25 09:05:57,,3
2012,,,,,,,Mohammad Jufri,,BPS KABUPATEN MAJENE,,82344852209,,"BPS Kabupaten Majene Jl. Ahmad Yani, Rangas, Banggae ",,1.0,isbn,714000154.0,,,2,2021-03-25 09:06:30,2021-03-25 09:06:30,,3
2013,,,,,,,BPS Kab. Polewali Mandar,,BPS KABUPATEN POLEWALI MANDAR,,42821406,,"Ged. BPS Kab. Polman Jl. Tritura, Kel. Madatte, Kec. Polewali, Kab. Polewali Mandar",,1.0,isbn,714000077.0,,,2,2021-03-25 09:15:26,2021-03-25 09:15:26,,3
2014,,64.0,6472.0,6472060.0,6472060011.0,,Khairiyah,,BALAI BESAR PENELITIAN DAN PENGEMBANGAN EKOSISTEM HUTAN DIPTEROKARPA,,(+62) 541206364,,Gedung Balai Besar Litbang Ekosistem Hutan Dipterokarpa Jln. A. Wahab Syahrani No. 68,,1.0,isbn,513000135.0,,,2,2021-03-25 09:50:11,2021-03-25 09:50:42,,2
2015,,,,,,,Muchamad Fandi,,CV. LENTERA AKSI HUMANIKA,,(+62) 81210727172,, Jalan Bambu Kuning Utara  ,,1.0,isbn,1220000096.0,,,2,2021-03-25 10:38:48,2021-03-25 10:38:48,,1
2016,,34.0,3404.0,3404070.0,3404070001.0,,Budiadi,,FAKULTAS KEHUTANAN UNIVERSITAS GAJAH MADA,,(+62) 274550541,,"Fakultas Kehutanan Universitas Gajah Mada Jl Agro No 1, Bulaksumur, Sleman, Yogyakarta",,1.0,isbn,1013000052.0,,,2,2021-03-25 11:56:45,2021-03-25 12:14:35,,2
2017,,64.0,6472.0,6472050.0,6472050008.0,,Candra Gunawan,,CV. GUNAWANA LESTARI,,(+62) 81347142829,,Jl. Wijaya Kusuma V-a No.40,,1.0,isbn,1118000223.0,,,2,2021-03-29 10:49:10,2021-03-29 10:49:38,,1
2018,,35.0,3520.0,3520060.0,3520060015.0,,Rotmianto Mohamad,,DINAS KEARSIPAN DAN PERPUSTAKAAN KABUPATEN MAGETAN,,(0351) 8198138,,Jl. Basuki Rahmat Barat  No. 01 Magetan Jawa Timur,,1.0,isbn,121000148.0,,,2,2021-03-29 13:43:57,2021-03-29 13:44:39,,2
2019,,,,,,,Harun Alrasyid,,BPS KOTA JAYAPURA,,9675187296,,Bps Kota Jayapura Jl. Dewi Sartika No. 2 Abepura ,,1.0,isbn,914000050.0,,,2,2021-03-31 07:02:00,2021-03-31 07:02:00,,3
2020,,,,,,,Humas FKM UI,,FAKULTAS KESEHATAN MASYARAKAT UNIVERSITAS INDONESIA,,217864975,,Gedung B Lantai 1 FKM  Universitas Indonesia Kampus UI Depok Kampus Baru Universitas Indonesia,,1.0,isbn,513000157.0,,,2,2021-03-31 19:15:32,2021-03-31 19:16:23,,2
2021,,33.0,3374.0,3374090.0,3374090006.0,,Slamet Hardjono,,CV. MUTIARA AKSARA,,(024)76587188,,Perum Sembungharjo Permai Blok B No. 5 Genuk Jl. Woltermongonsidi Genuk,,1.0,isbn,419000074.0,,,2,2021-04-01 08:48:51,2021-04-01 08:49:27,,1
2022,,35.0,3510.0,3510180.0,3510180004.0,,"Dr. H. Abdul Kadir, M.Si",,DINAS PERPUSTAKAAN DAN KEARSIPAN KABUPATEN BANYUWANGI,,(+62) 333-421197,,Dinas Perpustakaan Dan Kearsipan Kabupaten Banyuwangi Jalan Jaksa Agung Suprapto No. 43,,1.0,isbn,1020000116.0,,,2,2021-04-01 10:42:57,2021-04-01 10:43:59,,2
2023,,,,,,,"Dr. I Nengah Laba, M.Hum.",,YAYASAN GUNA WIDYA PARAMESTHI,,(+62) 81999243703,,Yayasan Guna Widya Paramesthi Jalan Sari Dana IV No.1,,1.0,isbn,220000084.0,,,2,2021-04-01 13:41:00,2021-04-01 13:41:29,,2
2024,,34.0,3404.0,3404070.0,3404070003.0,,Nugrahanstya Cahya Widyanta,,CV. RESITASI PUSTAKA,,816346021,,Jl. Pinka Pojok Tiyasan Condongcatur Depok Sleman,,1.0,isbn,321000012.0,,,2,2021-04-01 15:57:52,2021-04-01 15:58:38,,1
2025,,32.0,3201.0,3201200.0,3201200014.0,,Dini Wahyuni,,CV. DANDELION PUBLISHER,,(+62) 82367867822,,Perumahan Taman Kenari Jagorawi Blok 1A No 12,,1.0,isbn,119000007.0,,,2,2021-04-05 08:15:50,2021-04-05 08:18:12,,1
2026,,,,,,,"Dr. Asep Ajidin, S.Pd.I, M.H.",,STIH-PM PRESS,,811762020,,Jl. Inai Belakang SPBU Koto Nan IV  ,,1.0,isbn,321000059.0,,,2,2021-04-05 23:30:00,2021-04-05 23:30:00,,2
2027,,,,,,,Ramadhan Fitria,,IKATAN GURU INDONESIA (IGI)  SOLOK,,(+62) 85274031898,,"Sekretariat Ikatan Guru Indonesia (Igi) Kabupaten Solok Kec. Kubung , Kabupaten Solok ",,1.0,isbn,916000087.0,,,2,2021-04-07 14:52:20,2021-04-07 14:52:20,,2
2028,,34.0,3471.0,3471040.0,3471040003.0,,Lalu Bintang Wahyu Putra,,CV. BINTANG SURYA MADANI,,85865342317,,"Gambiran UH. 5 No. 277 B, Pandeyan, Umbulharjo",,1.0,isbn,720000087.0,,,2,2021-04-09 09:04:18,2021-06-17 13:47:27,,1
2029,,73.0,7373.0,7373021.0,7373021004.0,,isnul ar ridha,,CV AKALANKA PUBLISHER,,85394008849,,Btn merdeka blok f no 10,,3.0,edep,,,public/files/pernyataan//akalankapublisher-pernyataan.pdf,1,2019-10-17 10:43:18,2019-10-17 10:43:18,,1
2030,,32.0,3273.0,3273111.0,3273111004.0,,Saprudin Abdul Hakim,,OMANPUBLISHING,,8131954445,,Kompleks Panghegar Jln. Pasangrahan VI No. 1 RT 03 RW 10,,1.0,edep,,,public/files/pernyataan//omanpublishing-pernyataan.pdf,1,2019-10-21 07:03:48,2019-10-21 07:03:48,,2
2031,,35.0,3507.0,3507160.0,3507160010.0,,Khoirun Nisaul Abidah,,AEPUBLISHING,,85103414877,,Jalan Banurejo nomor 17,,1.0,edep,,,,1,2019-10-26 08:03:16,2019-10-26 08:03:16,,2
2032,,76.0,7602.0,7602050.0,7602050004.0,,Wahyudi Muslimin,,WAHYUDI,,85338005410,,"Jl. Poros Mamasa, Dara, Kelurahan Darma",,1.0,edep,,,,1,2019-10-26 21:08:00,2019-10-26 21:08:00,,2
2033,,76.0,7602.0,7602050.0,7602050004.0,,Wahyudi,,ABYANWAFII,,6285338005410,,"Jl. Poros Mamasa, Dara, Kelurahan Darma",,1.0,edep,,,,1,2019-10-26 21:50:38,2019-10-26 21:50:38,,2
2034,,35.0,3512.0,3512170.0,3512170002.0,,Rahmat Saputra,,CYBER MEDIA,,82302340456,,"Jl KHR Syamsul Arifin, Sukorejo",,1.0,edep,,,,1,2019-10-28 14:43:37,2019-10-28 14:43:37,,2
2035,,34.0,3404.0,3404070.0,3404070001.0,,SDU_Press,(0274) 562 383,SANATA DHARMA UNIVERSITY PRESS,,"Telp. (0274) 513 301, ext. 51513",,LANTAI 1 GEDUNG PERPUSTAKAAN UNIVERSITAS SANATA DHARMA,,1.0,edep,,,,1,2019-10-29 08:47:31,2019-10-29 08:47:31,,2
2036,,35.0,3516.0,3516091.0,3516091001.0,,Rifaatul Laila Mahmudah,321329915,PENERBIT STIKES MAJAPAHIT MOJOKERTO,,8155138722,,Dusun Tegal Sari RT 22 RW 7,,1.0,edep,,,,1,2019-11-05 13:06:05,2019-11-05 13:06:05,,2
2037,,32.0,3212.0,3212010.0,3212010010.0,,Deni Purnomo,,TERAS KATA,,81319842225,,Blok 5 RT 03/RW 05,,3.0,edep,,,,1,2019-11-12 09:01:57,2019-11-12 09:01:57,,2
2038,,33.0,3303.0,3303110.0,3303110011.0,,Hari Abdulah Rizal,,TRIK JITU PURBALINGGA,,85647904461,,Jl. Raya Serayu KM. 02 RT. 03 RW. 04,,1.0,edep,,,,1,2019-11-12 21:20:44,2019-11-12 21:20:44,,2
2039,,74.0,7471.0,7471020.0,7471020004.0,,Wahyu Utomo N,,CV. ADIPRIMA PUSTAKA,,81343957776,,"BTN Batu Marupa Blok E2/6-7, Poasia, Kendari 93232",,1.0,edep,,,,1,2019-11-15 09:16:19,2019-11-15 09:16:19,,1
2040,,36.0,3674.0,3674060.0,3674060003.0,,Ngetesbaru,,NGETES,,89566443375,,Pd aren,,3.0,edep,,,,1,2019-11-28 19:00:18,2019-11-28 19:00:18,,2
2041,,32.0,3202.0,3202261.0,3202261002.0,,iis tentia,,CV JEJAK,,81774845134,,"Kp Pamatutan RT 023/009, Desa/Kec Bojong Genteng",,1.0,edep,,,,1,2019-11-29 05:47:45,2019-11-29 05:47:45,,1
2042,,35.0,3578.0,3578040.0,3578040002.0,,bagus hidayatulloh,,PENERBIT JDS,,85649330626,,jemur wonosari lebar no 61 surabaya,,1.0,edep,,,,1,2019-12-02 10:54:01,2019-12-02 10:54:01,,2
2043,,73.0,7371.0,7371060.0,7371060008.0,,Ardy Arsyad,,PATTINGALLOANG PUBLISHER,,6281318285373,,Jalan Tarakan Kompleks PU 115B/D.14,,1.0,edep,,,,1,2019-12-11 10:44:32,2019-12-11 10:44:32,,2
2044,,32.0,3209.0,3209200.0,3209200010.0,,Agus Saputra,,CV. ASFA SOLUTION,,8562121141,,Jl. Pegadaian Rt. 01/01,,3.0,edep,,,,1,2019-12-11 10:54:54,2019-12-11 10:54:54,,1
2045,,33.0,3313.0,3313090.0,3313090007.0,,dwi awan,2716493843,CV BINNTANG TIMUR,,8122977720,,karangrejo jl onta 1 rt 1 rw 5,,1.0,edep,,,,1,2019-12-19 09:55:37,2019-12-19 09:55:37,,1
2046,,35.0,3517.0,3517040.0,3517040007.0,,WAWAN ROFIQI,,LPPM UNHASY TEBUIRENG JOMBANG,,82338675195,,Jl. Irian Jaya No.55 Tebuireng Jombang,,1.0,edep,,,,1,2019-12-22 21:43:41,2019-12-22 21:43:41,,2
2047,,36.0,3674.0,3674010.0,3674010004.0,,Bidang Pengembangan SDM SPK - BSN,(021)7560568,BADAN STANDARDISASI NASIONAL,,81210395089,,"Kawasan PUSPIPTEK, Gedung 420, Set",,2.0,edep,,,,1,2020-01-17 16:16:23,2020-01-17 16:16:23,,2
2048,,73.0,7306.0,7306030.0,7306030022.0,,Agusalim Juhari,-,AGMA (CV),,81355428007,,Jl. Dirgantara RT.004 RW 004,,1.0,edep,,,,1,2020-01-24 13:05:06,2020-01-24 13:05:06,,2
2049,,35.0,3578.0,3578130.0,3578130003.0,,Novita,,PT TEGUH IKHYAK PROPERTI SEDULURAN,,81335544885,,Wiyung RT.004 RW.001,,1.0,edep,,,,1,2020-01-27 17:12:20,2020-01-27 17:12:20,,1
2050,,35.0,3578.0,3578130.0,3578130003.0,,Ikhyak Ulumuddin,,PT TEGUH IKHYAK PROPERTI SEDULURAN,,81335544885,,Wiyung,,1.0,edep,,,,1,2020-01-28 10:24:42,2020-01-28 10:24:42,,1
2051,,17.0,1771.0,1771010.0,1771010005.0,,dodi isran,,PENERBIT CV ZIGIE UTAMA,,85369179919,,jln.dp negara v no 03 rt 39 rw 01,,1.0,edep,,,,1,2020-01-30 13:06:14,2020-01-30 13:06:14,,2
2052,,33.0,3375.0,3375020.0,3375020010.0,,Afron Muzzaki,,SHOJI MEDIA SAKTI,,85229128271,,Jl Matana Gg Rukun 67B Kel Poncol,,1.0,edep,,,,1,2020-02-03 14:00:30,2020-02-03 14:00:30,,2
2053,,32.0,3273.0,3273250.0,3273250004.0,,Ali Sunarno,(+62) 222001197,PRODI PENDIDIKAN IPS SPS UPI,,85707287811,,Jl. Dr. Setiabudi No.229,,2.0,edep,,,,1,2020-02-06 11:08:50,2020-02-06 11:08:50,,2
2054,,31.0,3175.0,3175030.0,3175030002.0,,Sari Nursita,,PT PASPACK PRAKARSA PORTAL,,818986107,,Jl. Sunter Mas Tengah Blok I No. 1 RT 06 RW 08,,1.0,edep,,,,1,2020-02-09 07:17:18,2020-02-09 07:17:18,,1
2055,,32.0,3273.0,3273160.0,3273160006.0,,Firman Hadian,227305091,BPS KOTA BANDUNG,,227305091,,Jl. Jend. Gatot Soebroto No. 93,,2.0,edep,,,,1,2020-02-13 11:51:03,2020-02-13 11:51:03,,3
2056,,32.0,3273.0,3273160.0,3273160006.0,,Firman Hadian,227305091,BPS KOTA BANDUNG,,227305091,,Jl. Jend. Gatot Soebroto No. 93,,2.0,edep,,,,1,2020-02-13 11:53:55,2020-02-13 11:53:55,,3
2057,,36.0,3674.0,3674040.0,3674040002.0,,Wulandari,,PENERBIT AHLAN,,895604138806,,Kp. Gedong RT 002 RW 013,,1.0,edep,,,,1,2020-02-15 08:41:33,2020-02-15 08:41:33,,2
2058,,32.0,3203.0,3203221.0,3203221003.0,,Safri Ishmayana,,DEPARTEMEN KIMIA FMIPA UNIVERSITAS PADJADJARAN,,-817617074,,Jln. SMPN Cipanas Kp. Tugaran No. D44 Cipanas,,2.0,edep,,,,1,2020-02-19 13:53:20,2020-02-19 13:53:20,,2
2059,,33.0,3308.0,3308150.0,3308150005.0,,Muh Herjan,,CV. TIDAR MEDIA,,87834201011,,"Sengon, Trasan, Bandongan. RT03/RW03.",,1.0,edep,,,,1,2020-02-22 23:38:22,2020-02-22 23:38:22,,1
2060,,33.0,3318.0,3318020.0,3318020012.0,,DWI OKTAVIANI,,GLOBAL PRESS,,85226841122,,Amirul Ulum,,3.0,edep,,,,1,2020-02-26 13:20:46,2020-02-26 13:20:46,,2
2061,,31.0,3173.0,3173030.0,3173030005.0,,hartanto,,LEMBAGA PEMBANGUNAN MASYARAKAT INDONESIA (LPMI),,6283895740501,,"Gedung Wisma Inkopad, Lantai 4, Senen Raya no 10",,1.0,edep,,,public/files/pernyataan//lpmidonesia-pernyataan.pdf,1,2020-03-06 15:34:22,2020-03-06 15:34:22,,2
2062,,31.0,3174.0,3174020.0,3174020001.0,,USER AUDIO,,USER AUDIO,,21777888456,,Jakarta,,3.0,edep,,,public/files/pernyataan//useraudio-pernyataan.pdf,1,2020-03-15 22:05:05,2021-07-13 16:51:14,2021-07-13 16:51:14,2
2063,,35.0,3513.0,3513120.0,3513120010.0,,Tristan Rokhmawan,,LEMBAGA ACADEMIC & RESEARCH INSTITUTE,,81234167064,,Dusun Kanal Rt 4 Rw 1,,1.0,edep,,,public/files/pernyataan//tristan_ari-pernyataan.pdf,1,2020-04-21 16:03:03,2020-04-21 16:03:03,,2
2064,,63.0,6371.0,6371040.0,6371040012.0,,Yusuf Al Arief,,CV. ECO BANJARMASIN,,6285751667261,,"Jalan Padat Karya Komplek Nusa Indah
RT 23 No. 44",,1.0,edep,,,public/files/pernyataan//ecobanjarmasin-pernyataan.pdf,1,2020-05-02 12:54:17,2020-05-02 12:54:17,,1
2065,,32.0,3204.0,3204140.0,3204140003.0,,Musrinah,,PERKUMPULAN ASOSIASI ROBOT EDUKASI INDONESIA (PREI),,89674335780,,Kp. Mekarsari Rt. 04 Rw. 21 Baleendah Bandung,,1.0,edep,,,public/files/pernyataan//fistek2020-pernyataan.pdf,1,2020-05-04 12:10:55,2020-05-04 12:10:55,,2
2066,,35.0,3501.0,3501120.0,3501120004.0,,jadid muanas,,CV AUSY MEDIA,,87886122223,,"Dusun Bakalan Kulon, RT/RW 002/018,",,1.0,edep,,,public/files/pernyataan//ausymedia-pernyataan.pdf,1,2020-05-20 11:16:36,2020-05-20 11:16:36,,1
2067,,52.0,5271.0,5271011.0,5271011001.0,,Syahrir,81328591216,LEMBAGA PENELITIAN DAN PENDIDIKAN (LPP) MANDALA,,8175784966,,Peum Elit Kota Mataram Blok O No. 35 ling. Anshor,,1.0,edep,,,public/files/pernyataan//LPP Mandala-pernyataan.pdf,1,2020-05-25 12:51:22,2020-05-25 12:51:22,,2
2068,,61.0,6171.0,6171030.0,6171030008.0,,Aunurrahman,,PROGRAM STUDI PENDIDIKAN BAHASA INGGRIS IKIP PGRI PONTIANAK,,81345315164,,Jln Komodor Yos Sudarso No 8A,,1.0,edep,,,public/files/pernyataan//pbing2019-pernyataan.pdf,1,2020-06-03 09:14:33,2020-06-03 09:14:33,,2
2069,,32.0,3211.0,3211010.0,3211010010.0,,dadang adnan dahlan,,DADANG ADNAN DAHLAN,,02287706068/081312247263,,dadang adnan dahlan,,1.0,edep,,,public/files/pernyataan//alqaprint-pernyataan.pdf,1,2020-06-12 09:35:32,2020-06-12 09:35:32,,2
2070,,32.0,3211.0,3211010.0,3211010010.0,,dadang adnan dahlan,,DADANG ADNAN DAHLAN,,02287706068/081312247263,,jalan Cibeusi RT 01/08 Bojongeureun,,1.0,edep,,,public/files/pernyataan//alqaprint-pernyataan.pdf,1,2020-06-12 09:47:54,2020-06-12 09:47:54,,2
2071,,32.0,3211.0,3211010.0,3211010010.0,,dadang adnan dahlan,,ALQAPRINT JATINANGOR,,02287706068/081312247263,,jln. cibeusi rt 01/08 bojongeureun,,1.0,edep,,,public/files/pernyataan//alqaprint-pernyataan.pdf,1,2020-06-12 14:12:34,2020-06-12 14:12:34,,2
2072,,31.0,3171.0,3171030.0,3171030002.0,,Admin,,INSAN MANDIRI CENDEKIA,,81312167893,,Jl Kruing no 15 Komp AL RT/RW 003/006,,1.0,edep,,,public/files/pernyataan//insanmandiri-pernyataan.pdf,1,2020-06-15 22:01:32,2020-06-15 22:01:32,,2
2073,,35.0,3506.0,3506170.0,3506170009.0,,anastasi,,LEMBAGA CHAKRA BRAHMANDA LENTERA,,85733878003,,"Dsn. Yuwono, RT/RW 004/002, Ds Belor",,1.0,edep,,,public/files/pernyataan//herusuwardianto-pernyataan.pdf,1,2020-06-22 23:40:49,2020-06-22 23:40:49,,2
2074,,63.0,6303.0,6303040.0,6303040011.0,,Wahyudi,,PENA BORNEO,,83141326720,,Sungai Bakung,,1.0,edep,,,public/files/pernyataan//penaborneo-pernyataan.pdf,1,2020-06-23 09:56:19,2020-06-23 09:56:19,,2
2075,,16.0,1671.0,1671040.0,1671040009.0,,Mohammad Arfani,,PENERBIT PERKUMPULAN SENI SAPU LIDI,,82186086168,,Jl. Nusa Indah Lr. Kemuning No. 2016-94 Rt. 036,,1.0,edep,,,public/files/pernyataan//sapulidi-pernyataan.pdf,1,2020-06-26 22:04:56,2020-06-26 22:04:56,,2
2076,,16.0,1671.0,1671040.0,1671040009.0,,Novdaly Fillamenta,,PERKUMPULAN SENI SAPU LIDI,,82186086168,,Jl. Nusa Indah Lr. Kemuning No. 2016-94 Rt. 036 Rw,,1.0,edep,,,public/files/pernyataan//sapulidi-pernyataan.pdf,1,2020-06-30 09:54:40,2020-06-30 09:54:40,,2
2077,,34.0,3404.0,3404100.0,3404100001.0,,mirrabuana,,MIRRA BUANA MEDIA,,2742801997,,Perum Citra Bandara Asri No. A-1,,1.0,edep,,,public/files/pernyataan//mirrabuanamedia-pernyataan.pdf,1,2020-07-02 16:24:34,2020-07-02 16:24:34,,2
2078,,34.0,3404.0,3404100.0,3404100001.0,,mirrabuana,,MIRRA BUANA MEDIA,,2742801997,,Perum Citra Bandara Asri No. A-1,,1.0,edep,,,public/files/pernyataan//mirrabuanamedia-pernyataan.pdf,1,2020-07-02 16:29:31,2020-07-02 16:29:31,,2
